id,root
5798,18
5799,6
5800,6
5801,2
5802,5
5803,5
5804,6
5805,6
5806,15
5807,13
5808,5
5809,12
5810,14
5811,12
5812,4
5813,15
5814,14
5815,17
5816,8
5817,3
5818,23
5819,2
5820,22
5821,6
5822,3
5823,1
5824,9
5825,5
5826,8
5827,4
5828,3
5829,6
5830,10
5831,2
5832,5
5833,3
5834,29
5835,5
5836,4
5837,12
5838,10
5839,5
5840,4
5841,1
5842,1
5843,25
5844,3
5845,3
5846,2
5847,8
5848,17
5849,13
5850,12
5851,6
5852,11
5853,11
5854,8
5855,12
5856,17
5857,3
5858,22
5859,9
5860,10
5861,13
5862,21
5863,13
5864,14
5865,2
5866,15
5867,4
5868,9
5869,9
5870,2
5871,9
5872,3
5873,6
5874,9
5875,11
5876,8
5877,2
5878,4
5879,15
5880,9
5881,3
5882,16
5883,9
5884,11
5885,18
5886,7
5887,8
5888,6
5889,7
5890,10
5891,12
5892,6
5893,8
5894,7
5895,2
5896,5
5897,8
5898,9
5899,4
5900,16
5901,7
5902,2
5903,7
5904,9
5905,21
5906,18
5907,17
5908,11
5909,5
5910,7
5911,1
5912,10
5913,19
5914,28
5915,3
5916,14
5917,18
5918,3
5919,7
5920,17
5921,4
5922,18
5923,14
5924,2
5925,1
5926,7
5927,5
5928,7
5929,8
5930,6
5931,2
5932,16
5933,6
5934,28
5935,13
5936,16
5937,6
5938,15
5939,8
5940,8
5941,21
5942,24
5943,13
5944,11
5945,6
5946,14
5947,2
5948,16
5949,7
5950,10
5951,19
5952,9
5953,3
5954,8
5955,15
5956,9
5957,9
5958,12
5959,19
5960,15
5961,5
5962,6
5963,5
5964,8
5965,13
5966,8
5967,10
5968,4
5969,12
5970,16
5971,7
5972,12
5973,1
5974,6
5975,1
5976,14
5977,9
5978,12
5979,10
5980,12
5981,6
5982,13
5983,7
5984,6
5985,14
5986,16
5987,7
5988,18
5989,11
5990,2
5991,12
5992,9
5993,6
5994,7
5995,1
5996,2
5997,23
5998,17
5999,9
6000,3
6001,8
6002,12
6003,5
6004,4
6005,11
6006,11
6007,12
6008,6
6009,6
6010,5
6011,13
6012,2
6013,13
6014,3
6015,2
6016,5
6017,8
6018,4
6019,14
6020,4
6021,19
6022,1
6023,4
6024,18
6025,16
6026,11
6027,11
6028,12
6029,6
6030,7
6031,18
6032,12
6033,9
6034,7
6035,1
6036,13
6037,6
6038,15
6039,11
6040,9
6041,17
6042,3
6043,3
6044,15
6045,10
6046,4
6047,4
6048,3
6049,10
6050,12
6051,3
6052,3
6053,26
6054,6
6055,21
6056,11
6057,5
6058,20
6059,5
6060,14
6061,3
6062,20
6063,7
6064,16
6065,1
6066,2
6067,3
6068,7
6069,6
6070,3
6071,5
6072,2
6073,16
6074,5
6075,7
6076,3
6077,4
6078,3
6079,1
6080,6
6081,1
6082,13
6083,3
6084,10
6085,10
6086,4
6087,1
6088,8
6089,6
6090,6
6091,3
6092,12
6093,7
6094,6
6095,8
6096,16
6097,4
6098,8
6099,6
6100,4
6101,5
6102,8
6103,2
6104,10
6105,14
6106,11
6107,6
6108,11
6109,14
6110,3
6111,4
6112,1
6113,3
6114,5
6115,1
6116,8
6117,10
6118,7
6119,11
6120,9
6121,2
6122,3
6123,2
6124,12
6125,6
6126,5
6127,9
6128,13
6129,12
6130,11
6131,10
6132,3
6133,19
6134,9
6135,13
6136,4
6137,15
6138,9
6139,6
6140,10
6141,11
6142,4
6143,3
6144,6
6145,13
6146,11
6147,5
6148,19
6149,10
6150,16
6151,5
6152,7
6153,8
6154,11
6155,3
6156,5
6157,4
6158,4
6159,10
6160,10
6161,13
6162,4
6163,1
6164,2
6165,5
6166,7
6167,4
6168,3
6169,11
6170,5
6171,8
6172,8
6173,9
6174,15
6175,7
6176,12
6177,10
6178,11
6179,2
6180,6
6181,7
6182,3
6183,6
6184,10
6185,29
6186,7
6187,10
6188,10
6189,11
6190,2
6191,19
6192,12
6193,8
6194,12
6195,4
6196,8
6197,7
6198,10
6199,4
6200,21
6201,6
6202,8
6203,9
6204,17
6205,11
6206,5
6207,5
6208,4
6209,1
6210,10
6211,14
6212,5
6213,18
6214,3
6215,25
6216,10
6217,14
6218,9
6219,2
6220,15
6221,6
6222,4
6223,3
6224,4
6225,4
6226,11
6227,14
6228,7
6229,6
6230,2
6231,11
6232,2
6233,9
6234,7
6235,10
6236,9
6237,8
6238,2
6239,8
6240,13
6241,8
6242,9
6243,15
6244,4
6245,14
6246,1
6247,21
6248,4
6249,2
6250,3
6251,4
6252,16
6253,4
6254,10
6255,23
6256,8
6257,16
6258,7
6259,3
6260,18
6261,15
6262,4
6263,9
6264,6
6265,5
6266,11
6267,8
6268,9
6269,2
6270,11
6271,4
6272,1
6273,9
6274,8
6275,11
6276,4
6277,4
6278,1
6279,3
6280,15
6281,6
6282,5
6283,3
6284,2
6285,1
6286,2
6287,17
6288,4
6289,4
6290,8
6291,4
6292,3
6293,3
6294,4
6295,6
6296,18
6297,1
6298,2
6299,7
6300,12
6301,3
6302,10
6303,10
6304,7
6305,4
6306,5
6307,6
6308,3
6309,11
6310,3
6311,12
6312,1
6313,10
6314,4
6315,20
6316,1
6317,9
6318,5
6319,14
6320,2
6321,8
6322,20
6323,8
6324,5
6325,11
6326,2
6327,4
6328,8
6329,10
6330,2
6331,5
6332,14
6333,3
6334,12
6335,10
6336,4
6337,5
6338,14
6339,13
6340,12
6341,8
6342,5
6343,1
6344,19
6345,6
6346,6
6347,9
6348,7
6349,4
6350,11
6351,4
6352,3
6353,24
6354,3
6355,5
6356,8
6357,1
6358,4
6359,21
6360,15
6361,11
6362,4
6363,8
6364,9
6365,4
6366,8
6367,7
6368,6
6369,8
6370,8
6371,9
6372,9
6373,2
6374,9
6375,5
6376,13
6377,16
6378,12
6379,6
6380,5
6381,3
6382,8
6383,10
6384,1
6385,5
6386,5
6387,2
6388,2
6389,12
6390,2
6391,5
6392,4
6393,9
6394,1
6395,5
6396,8
6397,3
6398,7
6399,6
6400,16
6401,8
6402,6
6403,10
6404,2
6405,9
6406,6
6407,1
6408,19
6409,17
6410,1
6411,11
6412,15
6413,15
6414,11
6415,12
6416,3
6417,4
6418,6
6419,9
6420,18
6421,6
6422,5
6423,7
6424,1
6425,10
6426,5
6427,2
6428,7
6429,13
6430,11
6431,11
6432,17
6433,20
6434,7
6435,7
6436,8
6437,8
6438,6
6439,9
6440,7
6441,13
6442,4
6443,12
6444,9
6445,3
6446,26
6447,9
6448,6
6449,3
6450,22
6451,2
6452,5
6453,4
6454,25
6455,2
6456,1
6457,5
6458,3
6459,9
6460,20
6461,6
6462,7
6463,14
6464,7
6465,15
6466,10
6467,11
6468,8
6469,3
6470,8
6471,7
6472,10
6473,21
6474,10
6475,2
6476,7
6477,14
6478,3
6479,3
6480,2
6481,13
6482,6
6483,19
6484,11
6485,13
6486,9
6487,14
6488,25
6489,4
6490,4
6491,13
6492,2
6493,3
6494,13
6495,1
6496,5
6497,1
6498,1
6499,12
6500,9
6501,6
6502,2
6503,12
6504,1
6505,16
6506,9
6507,11
6508,13
6509,5
6510,7
6511,8
6512,3
6513,5
6514,16
6515,5
6516,1
6517,7
6518,7
6519,19
6520,5
6521,6
6522,19
6523,6
6524,10
6525,9
6526,11
6527,10
6528,6
6529,14
6530,8
6531,23
6532,12
6533,19
6534,5
6535,12
6536,20
6537,3
6538,3
6539,4
6540,5
6541,1
6542,8
6543,2
6544,16
6545,11
6546,3
6547,7
6548,22
6549,7
6550,10
6551,5
6552,20
6553,14
6554,13
6555,12
6556,17
6557,15
6558,6
6559,6
6560,8
6561,16
6562,2
6563,2
6564,14
6565,8
6566,9
6567,4
6568,1
6569,13
6570,2
6571,5
6572,1
6573,1
6574,4
6575,4
6576,4
6577,14
6578,7
6579,6
6580,11
6581,4
6582,5
6583,8
6584,3
6585,4
6586,4
6587,6
6588,4
6589,13
6590,4
6591,4
6592,12
6593,10
6594,10
6595,5
6596,16
6597,7
6598,8
6599,6
6600,7
6601,5
6602,11
6603,17
6604,13
6605,14
6606,4
6607,6
6608,1
6609,6
6610,3
6611,8
6612,4
6613,7
6614,12
6615,11
6616,2
6617,8
6618,11
6619,10
6620,4
6621,1
6622,7
6623,13
6624,11
6625,12
6626,3
6627,1
6628,15
6629,4
6630,8
6631,10
6632,4
6633,3
6634,5
6635,1
6636,12
6637,11
6638,1
6639,2
6640,11
6641,6
6642,8
6643,13
6644,9
6645,1
6646,5
6647,2
6648,5
6649,24
6650,6
6651,17
6652,5
6653,3
6654,14
6655,2
6656,3
6657,16
6658,11
6659,3
6660,13
6661,9
6662,11
6663,14
6664,7
6665,1
6666,13
6667,1
6668,9
6669,13
6670,11
6671,13
6672,5
6673,10
6674,6
6675,3
6676,5
6677,1
6678,10
6679,4
6680,24
6681,2
6682,2
6683,2
6684,10
6685,17
6686,14
6687,5
6688,5
6689,7
6690,6
6691,9
6692,2
6693,9
6694,17
6695,26
6696,20
6697,19
6698,3
6699,9
6700,1
6701,1
6702,11
6703,5
6704,16
6705,17
6706,9
6707,4
6708,3
6709,5
6710,21
6711,6
6712,5
6713,4
6714,13
6715,9
6716,7
6717,1
6718,22
6719,5
6720,4
6721,10
6722,4
6723,3
6724,1
6725,2
6726,6
6727,6
6728,20
6729,4
6730,9
6731,16
6732,2
6733,9
6734,1
6735,9
6736,19
6737,16
6738,14
6739,8
6740,5
6741,5
6742,21
6743,9
6744,2
6745,7
6746,18
6747,18
6748,24
6749,9
6750,10
6751,8
6752,3
6753,4
6754,9
6755,1
6756,4
6757,12
6758,4
6759,5
6760,4
6761,12
6762,4
6763,3
6764,3
6765,2
6766,3
6767,4
6768,5
6769,13
6770,9
6771,1
6772,5
6773,4
6774,4
6775,7
6776,5
6777,3
6778,14
6779,16
6780,10
6781,7
6782,18
6783,7
6784,18
6785,6
6786,5
6787,19
6788,13
6789,2
6790,2
6791,1
6792,4
6793,2
6794,6
6795,1
6796,21
6797,5
6798,6
6799,8
6800,2
6801,10
6802,6
6803,9
6804,11
6805,6
6806,13
6807,2
6808,28
6809,14
6810,18
6811,5
6812,15
6813,3
6814,10
6815,11
6816,4
6817,18
6818,8
6819,1
6820,2
6821,8
6822,5
6823,9
6824,14
6825,1
6826,2
6827,4
6828,13
6829,6
6830,6
6831,3
6832,4
6833,5
6834,14
6835,3
6836,10
6837,7
6838,18
6839,6
6840,8
6841,7
6842,4
6843,5
6844,7
6845,11
6846,9
6847,5
6848,4
6849,8
6850,2
6851,9
6852,21
6853,4
6854,14
6855,13
6856,7
6857,7
6858,3
6859,5
6860,3
6861,6
6862,13
6863,3
6864,11
6865,16
6866,16
6867,3
6868,2
6869,9
6870,12
6871,7
6872,13
6873,13
6874,7
6875,18
6876,8
6877,3
6878,10
6879,5
6880,9
6881,9
6882,3
6883,1
6884,11
6885,2
6886,9
6887,18
6888,5
6889,4
6890,12
6891,15
6892,1
6893,4
6894,1
6895,10
6896,6
6897,2
6898,2
6899,3
6900,18
6901,8
6902,4
6903,20
6904,3
6905,6
6906,12
6907,24
6908,5
6909,4
6910,11
6911,10
6912,14
6913,10
6914,5
6915,27
6916,8
6917,6
6918,8
6919,21
6920,10
6921,12
6922,6
6923,9
6924,25
6925,13
6926,17
6927,9
6928,14
6929,14
6930,12
6931,5
6932,5
6933,10
6934,14
6935,2
6936,24
6937,2
6938,16
6939,12
6940,2
6941,37
6942,1
6943,8
6944,14
6945,33
6946,16
6947,8
6948,21
6949,7
6950,23
6951,1
6952,17
6953,4
6954,24
6955,13
6956,9
6957,7
6958,10
6959,7
6960,24
6961,5
6962,4
6963,4
6964,10
6965,6
6966,11
6967,25
6968,30
6969,17
6970,23
6971,6
6972,17
6973,16
6974,15
6975,17
6976,12
6977,18
6978,3
6979,6
6980,22
6981,3
6982,19
6983,16
6984,18
6985,12
6986,9
6987,11
6988,35
6989,8
6990,4
6991,8
6992,28
6993,2
6994,37
6995,1
6996,17
6997,6
6998,3
6999,12
7000,29
7001,22
7002,10
7003,6
7004,1
7005,19
7006,18
7007,26
7008,3
7009,8
7010,25
7011,25
7012,7
7013,7
7014,19
7015,11
7016,11
7017,23
7018,5
7019,6
7020,17
7021,27
7022,14
7023,13
7024,25
7025,15
7026,7
7027,10
7028,2
7029,12
7030,13
7031,27
7032,4
7033,3
7034,25
7035,13
7036,5
7037,9
7038,1
7039,9
7040,14
7041,6
7042,6
7043,27
7044,6
7045,2
7046,3
7047,22
7048,7
7049,1
7050,12
7051,14
7052,22
7053,12
7054,10
7055,16
7056,10
7057,3
7058,33
7059,9
7060,9
7061,8
7062,5
7063,13
7064,10
7065,8
7066,7
7067,2
7068,21
7069,5
7070,20
7071,6
7072,22
7073,1
7074,16
7075,20
7076,5
7077,10
7078,8
7079,3
7080,4
7081,4
7082,3
7083,11
7084,6
7085,1
7086,11
7087,7
7088,13
7089,3
7090,11
7091,4
7092,13
7093,7
7094,10
7095,12
7096,6
7097,25
7098,25
7099,18
7100,21
7101,14
7102,2
7103,16
7104,3
7105,8
7106,2
7107,3
7108,11
7109,1
7110,11
7111,14
7112,12
7113,10
7114,13
7115,9
7116,14
7117,5
7118,12
7119,17
7120,13
7121,7
7122,10
7123,3
7124,17
7125,19
7126,7
7127,21
7128,9
7129,16
7130,18
7131,2
7132,9
7133,6
7134,17
7135,14
7136,3
7137,8
7138,24
7139,5
7140,13
7141,16
7142,8
7143,6
7144,33
7145,5
7146,2
7147,8
7148,11
7149,6
7150,11
7151,3
7152,4
7153,10
7154,3
7155,16
7156,4
7157,10
7158,12
7159,7
7160,3
7161,11
7162,21
7163,10
7164,11
7165,6
7166,4
7167,11
7168,6
7169,7
7170,2
7171,4
7172,16
7173,13
7174,14
7175,33
7176,12
7177,13
7178,1
7179,8
7180,20
7181,19
7182,16
7183,5
7184,24
7185,2
7186,16
7187,5
7188,6
7189,25
7190,16
7191,11
7192,17
7193,20
7194,8
7195,7
7196,6
7197,10
7198,5
7199,14
7200,26
7201,15
7202,7
7203,27
7204,15
7205,40
7206,37
7207,17
7208,11
7209,12
7210,34
7211,4
7212,10
7213,34
7214,7
7215,10
7216,10
7217,3
7218,6
7219,13
7220,6
7221,18
7222,10
7223,24
7224,14
7225,3
7226,18
7227,8
7228,8
7229,11
7230,17
7231,10
7232,30
7233,29
7234,9
7235,25
7236,6
7237,30
7238,1
7239,3
7240,10
7241,8
7242,21
7243,14
7244,20
7245,48
7246,9
7247,20
7248,13
7249,1
7250,29
7251,10
7252,11
7253,5
7254,1
7255,2
7256,7
7257,20
7258,2
7259,8
7260,26
7261,4
7262,5
7263,4
7264,7
7265,23
7266,30
7267,22
7268,7
7269,22
7270,21
7271,14
7272,12
7273,22
7274,4
7275,15
7276,1
7277,22
7278,5
7279,4
7280,2
7281,1
7282,28
7283,16
7284,10
7285,8
7286,35
7287,2
7288,14
7289,5
7290,1
7291,22
7292,5
7293,9
7294,4
7295,1
7296,12
7297,10
7298,22
7299,3
7300,24
7301,1
7302,19
7303,47
7304,15
7305,24
7306,1
7307,10
7308,5
7309,9
7310,13
7311,8
7312,10
7313,10
7314,7
7315,16
7316,8
7317,8
7318,9
7319,16
7320,6
7321,4
7322,9
7323,14
7324,26
7325,7
7326,15
7327,11
7328,38
7329,8
7330,5
7331,1
7332,10
7333,9
7334,8
7335,5
7336,16
7337,11
7338,5
7339,9
7340,8
7341,6
7342,7
7343,15
7344,7
7345,12
7346,9
7347,16
7348,12
7349,10
7350,1
7351,12
7352,3
7353,9
7354,6
7355,2
7356,9
7357,20
7358,3
7359,18
7360,10
7361,14
7362,12
7363,19
7364,22
7365,3
7366,7
7367,11
7368,21
7369,23
7370,11
7371,2
7372,7
7373,8
7374,7
7375,2
7376,12
7377,3
7378,11
7379,7
7380,4
7381,10
7382,30
7383,19
7384,3
7385,12
7386,8
7387,9
7388,1
7389,14
7390,14
7391,7
7392,5
7393,5
7394,5
7395,17
7396,13
7397,11
7398,5
7399,2
7400,3
7401,8
7402,11
7403,1
7404,22
7405,24
7406,14
7407,11
7408,16
7409,1
7410,20
7411,8
7412,1
7413,17
7414,22
7415,3
7416,23
7417,3
7418,3
7419,9
7420,14
7421,2
7422,9
7423,25
7424,11
7425,19
7426,13
7427,9
7428,8
7429,4
7430,6
7431,9
7432,4
7433,6
7434,4
7435,9
7436,26
7437,4
7438,12
7439,1
7440,2
7441,8
7442,11
7443,8
7444,9
7445,13
7446,4
7447,12
7448,5
7449,7
7450,4
7451,10
7452,7
7453,17
7454,6
7455,2
7456,8
7457,5
7458,3
7459,10
7460,3
7461,1
7462,10
7463,10
7464,11
7465,15
7466,2
7467,13
7468,11
7469,3
7470,15
7471,4
7472,8
7473,17
7474,12
7475,7
7476,3
7477,14
7478,2
7479,23
7480,11
7481,3
7482,18
7483,11
7484,19
7485,4
7486,4
7487,15
7488,3
7489,21
7490,11
7491,4
7492,8
7493,12
7494,4
7495,13
7496,6
7497,9
7498,9
7499,1
7500,1
7501,12
7502,8
7503,5
7504,6
7505,3
7506,14
7507,4
7508,1
7509,6
7510,5
7511,7
7512,13
7513,11
7514,7
7515,11
7516,23
7517,6
7518,3
7519,14
7520,2
7521,4
7522,8
7523,11
7524,6
7525,10
7526,26
7527,2
7528,5
7529,2
7530,15
7531,3
7532,12
7533,4
7534,17
7535,13
7536,3
7537,11
7538,10
7539,7
7540,15
7541,3
7542,9
7543,1
7544,8
7545,1
7546,2
7547,4
7548,2
7549,5
7550,3
7551,10
7552,5
7553,11
7554,3
7555,3
7556,10
7557,1
7558,2
7559,4
7560,10
7561,2
7562,9
7563,3
7564,3
7565,10
7566,4
7567,19
7568,7
7569,7
7570,12
7571,13
7572,2
7573,9
7574,1
7575,3
7576,2
7577,8
7578,14
7579,4
7580,1
7581,2
7582,12
7583,8
7584,9
7585,4
7586,2
7587,1
7588,7
7589,6
7590,4
7591,3
7592,4
7593,10
7594,15
7595,9
7596,16
7597,6
7598,10
7599,10
7600,5
7601,6
7602,14
7603,9
7604,8
7605,2
7606,4
7607,7
7608,10
7609,6
7610,3
7611,4
7612,9
7613,8
7614,9
7615,13
7616,7
7617,12
7618,11
7619,3
7620,4
7621,4
7622,3
7623,2
7624,12
7625,16
7626,12
7627,2
7628,5
7629,4
7630,8
7631,13
7632,5
7633,2
7634,6
7635,11
7636,7
7637,4
7638,11
7639,20
7640,6
7641,19
7642,4
7643,2
7644,13
7645,17
7646,13
7647,1
7648,8
7649,8
7650,13
7651,3
7652,7
7653,8
7654,6
7655,6
7656,19
7657,2
7658,11
7659,6
7660,7
7661,9
7662,2
7663,5
7664,15
7665,4
7666,4
7667,8
7668,6
7669,9
7670,12
7671,9
7672,10
7673,8
7674,16
7675,14
7676,6
7677,6
7678,2
7679,9
7680,6
7681,13
7682,7
7683,8
7684,7
7685,3
7686,7
7687,16
7688,4
7689,7
7690,1
7691,6
7692,10
7693,3
7694,7
7695,4
7696,9
7697,2
7698,14
7699,10
7700,12
7701,10
7702,6
7703,7
7704,6
7705,12
7706,6
7707,4
7708,12
7709,6
7710,5
7711,9
7712,15
7713,2
7714,12
7715,5
7716,2
7717,3
7718,18
7719,15
7720,11
7721,11
7722,2
7723,7
7724,1
7725,5
7726,16
7727,16
7728,7
7729,2
7730,10
7731,2
7732,13
7733,16
7734,7
7735,5
7736,7
7737,16
7738,16
7739,5
7740,9
7741,3
7742,12
7743,6
7744,8
7745,16
7746,7
7747,9
7748,5
7749,6
7750,7
7751,14
7752,10
7753,13
7754,8
7755,5
7756,4
7757,4
7758,9
7759,6
7760,16
7761,13
7762,9
7763,2
7764,8
7765,8
7766,4
7767,1
7768,7
7769,4
7770,6
7771,7
7772,12
7773,6
7774,3
7775,3
7776,4
7777,2
7778,5
7779,2
7780,11
7781,27
7782,4
7783,9
7784,11
7785,13
7786,9
7787,8
7788,3
7789,4
7790,10
7791,1
7792,8
7793,8
7794,1
7795,10
7796,1
7797,10
7798,8
7799,3
7800,21
7801,1
7802,13
7803,6
7804,5
7805,5
7806,3
7807,15
7808,2
7809,6
7810,4
7811,4
7812,5
7813,5
7814,19
7815,1
7816,3
7817,6
7818,12
7819,18
7820,8
7821,4
7822,3
7823,28
7824,14
7825,9
7826,2
7827,12
7828,6
7829,16
7830,10
7831,3
7832,1
7833,3
7834,1
7835,10
7836,13
7837,5
7838,5
7839,7
7840,3
7841,11
7842,25
7843,6
7844,3
7845,1
7846,15
7847,6
7848,4
7849,10
7850,2
7851,6
7852,9
7853,6
7854,13
7855,5
7856,13
7857,6
7858,1
7859,12
7860,8
7861,1
7862,16
7863,1
7864,13
7865,13
7866,2
7867,8
7868,3
7869,4
7870,7
7871,10
7872,9
7873,7
7874,9
7875,3
7876,15
7877,3
7878,3
7879,1
7880,2
7881,11
7882,7
7883,6
7884,5
7885,9
7886,5
7887,10
7888,10
7889,3
7890,1
7891,7
7892,5
7893,8
7894,20
7895,12
7896,16
7897,29
7898,9
7899,1
7900,7
7901,6
7902,13
7903,1
7904,9
7905,25
7906,13
7907,1
7908,15
7909,20
7910,4
7911,4
7912,5
7913,10
7914,22
7915,14
7916,11
7917,5
7918,10
7919,12
7920,7
7921,23
7922,15
7923,20
7924,7
7925,5
7926,9
7927,4
7928,12
7929,3
7930,6
7931,30
7932,6
7933,7
7934,7
7935,10
7936,4
7937,15
7938,12
7939,5
7940,7
7941,2
7942,10
7943,5
7944,3
7945,19
7946,8
7947,3
7948,7
7949,6
7950,9
7951,12
7952,11
7953,1
7954,4
7955,4
7956,5
7957,6
7958,3
7959,6
7960,7
7961,7
7962,8
7963,12
7964,4
7965,26
7966,9
7967,6
7968,5
7969,11
7970,11
7971,12
7972,6
7973,21
7974,24
7975,1
7976,3
7977,24
7978,11
7979,16
7980,6
7981,7
7982,11
7983,2
7984,28
7985,14
7986,13
7987,7
7988,11
7989,4
7990,12
7991,11
7992,3
7993,13
7994,3
7995,15
7996,7
7997,4
7998,6
7999,12
8000,16
8001,13
8002,2
8003,1
8004,11
8005,8
8006,5
8007,4
8008,1
8009,10
8010,7
8011,17
8012,12
8013,22
8014,16
8015,5
8016,12
8017,6
8018,13
8019,9
8020,7
8021,5
8022,3
8023,3
8024,17
8025,7
8026,6
8027,2
8028,3
8029,1
8030,1
8031,2
8032,7
8033,18
8034,3
8035,3
8036,7
8037,19
8038,7
8039,11
8040,15
8041,16
8042,18
8043,2
8044,3
8045,12
8046,3
8047,4
8048,16
8049,27
8050,5
8051,23
8052,5
8053,16
8054,6
8055,12
8056,2
8057,6
8058,1
8059,5
8060,16
8061,3
8062,3
8063,8
8064,2
8065,14
8066,15
8067,6
8068,4
8069,7
8070,13
8071,2
8072,7
8073,2
8074,9
8075,8
8076,12
8077,3
8078,8
8079,6
8080,8
8081,16
8082,2
8083,8
8084,3
8085,3
8086,5
8087,24
8088,4
8089,11
8090,10
8091,9
8092,2
8093,14
8094,12
8095,7
8096,8
8097,10
8098,11
8099,10
8100,9
8101,4
8102,10
8103,11
8104,6
8105,6
8106,2
8107,6
8108,2
8109,16
8110,1
8111,1
8112,1
8113,22
8114,22
8115,3
8116,12
8117,10
8118,1
8119,4
8120,5
8121,10
8122,10
8123,5
8124,12
8125,12
8126,26
8127,5
8128,17
8129,12
8130,11
8131,7
8132,2
8133,9
8134,5
8135,2
8136,12
8137,3
8138,4
8139,8
8140,18
8141,2
8142,2
8143,3
8144,8
8145,3
8146,9
8147,1
8148,11
8149,8
8150,7
8151,13
8152,10
8153,3
8154,10
8155,12
8156,15
8157,9
8158,8
8159,2
8160,2
8161,9
8162,6
8163,8
8164,8
8165,7
8166,9
8167,7
8168,10
8169,17
8170,16
8171,20
8172,4
8173,1
8174,12
8175,8
8176,1
8177,3
8178,17
8179,16
8180,21
8181,19
8182,16
8183,20
8184,6
8185,2
8186,13
8187,14
8188,4
8189,11
8190,4
8191,7
8192,3
8193,4
8194,14
8195,2
8196,18
8197,5
8198,6
8199,15
8200,19
8201,2
8202,2
8203,20
8204,4
8205,9
8206,4
8207,15
8208,8
8209,4
8210,4
8211,1
8212,3
8213,28
8214,7
8215,10
8216,13
8217,14
8218,4
8219,7
8220,9
8221,14
8222,16
8223,2
8224,9
8225,1
8226,3
8227,11
8228,9
8229,9
8230,5
8231,4
8232,13
8233,12
8234,7
8235,4
8236,5
8237,12
8238,7
8239,10
8240,7
8241,7
8242,8
8243,3
8244,5
8245,10
8246,3
8247,6
8248,2
8249,1
8250,6
8251,4
8252,5
8253,6
8254,13
8255,14
8256,17
8257,1
8258,2
8259,11
8260,6
8261,10
8262,4
8263,13
8264,13
8265,4
8266,5
8267,16
8268,3
8269,13
8270,1
8271,14
8272,7
8273,2
8274,10
8275,6
8276,5
8277,3
8278,1
8279,10
8280,3
8281,4
8282,1
8283,1
8284,11
8285,5
8286,12
8287,3
8288,8
8289,7
8290,23
8291,8
8292,1
8293,38
8294,15
8295,18
8296,4
8297,22
8298,6
8299,5
8300,3
8301,9
8302,12
8303,3
8304,2
8305,9
8306,7
8307,6
8308,2
8309,7
8310,5
8311,4
8312,1
8313,5
8314,20
8315,6
8316,12
8317,4
8318,7
8319,1
8320,14
8321,5
8322,18
8323,18
8324,16
8325,11
8326,7
8327,11
8328,2
8329,6
8330,18
8331,12
8332,3
8333,16
8334,8
8335,8
8336,1
8337,1
8338,1
8339,7
8340,5
8341,14
8342,6
8343,4
8344,2
8345,8
8346,8
8347,1
8348,7
8349,4
8350,10
8351,13
8352,5
8353,13
8354,14
8355,3
8356,10
8357,12
8358,8
8359,4
8360,17
8361,10
8362,5
8363,11
8364,3
8365,6
8366,7
8367,7
8368,10
8369,4
8370,4
8371,5
8372,18
8373,6
8374,3
8375,9
8376,15
8377,1
8378,7
8379,5
8380,20
8381,9
8382,15
8383,8
8384,1
8385,15
8386,5
8387,4
8388,17
8389,23
8390,12
8391,1
8392,6
8393,10
8394,13
8395,9
8396,8
8397,4
8398,10
8399,10
8400,23
8401,16
8402,3
8403,5
8404,4
8405,3
8406,10
8407,8
8408,6
8409,3
8410,18
8411,4
8412,14
8413,3
8414,11
8415,8
8416,21
8417,16
8418,12
8419,7
8420,5
8421,10
8422,2
8423,17
8424,5
8425,9
8426,31
8427,12
8428,4
8429,1
8430,12
8431,6
8432,6
8433,2
8434,7
8435,7
8436,7
8437,13
8438,2
8439,19
8440,6
8441,8
8442,1
8443,15
8444,14
8445,20
8446,12
8447,10
8448,5
8449,12
8450,2
8451,14
8452,21
8453,14
8454,13
8455,6
8456,9
8457,18
8458,7
8459,11
8460,24
8461,16
8462,6
8463,8
8464,12
8465,26
8466,8
8467,2
8468,18
8469,20
8470,9
8471,15
8472,28
8473,19
8474,9
8475,8
8476,6
8477,13
8478,4
8479,31
8480,5
8481,12
8482,9
8483,1
8484,11
8485,3
8486,10
8487,8
8488,20
8489,3
8490,18
8491,9
8492,2
8493,12
8494,13
8495,5
8496,3
8497,12
8498,14
8499,19
8500,9
8501,2
8502,22
8503,6
8504,15
8505,11
8506,12
8507,7
8508,18
8509,9
8510,14
8511,10
8512,4
8513,19
8514,9
8515,15
8516,17
8517,3
8518,4
8519,29
8520,6
8521,6
8522,27
8523,6
8524,15
8525,11
8526,5
8527,31
8528,17
8529,5
8530,21
8531,7
8532,27
8533,15
8534,13
8535,1
8536,1
8537,9
8538,3
8539,4
8540,16
8541,8
8542,11
8543,7
8544,31
8545,2
8546,7
8547,3
8548,14
8549,12
8550,9
8551,7
8552,3
8553,12
8554,8
8555,7
8556,8
8557,11
8558,7
8559,4
8560,6
8561,2
8562,1
8563,10
8564,2
8565,14
8566,11
8567,25
8568,7
8569,24
8570,8
8571,13
8572,10
8573,11
8574,8
8575,11
8576,21
8577,11
8578,3
8579,11
8580,5
8581,2
8582,4
8583,17
8584,14
8585,9
8586,18
8587,1
8588,4
8589,25
8590,7
8591,2
8592,9
8593,8
8594,18
8595,12
8596,1
